Title,URL,Procesado,Nota,Votos,Año,Reparto,Director,Compañias,Coproduccion,Generos,Premios
Huella de luz,https://www.filmaffinity.com/es/film875465.html,Sí,6.2,353.0,1943.0,"Isabel de Pomés, Antonio Casal, Juan Espantaleón, Camino Garrigó, Juan Calvo, Fernando Freyre de Andrade, Mary Delgado, Nicolás Perchicot, Ramón Martori, Julio Infiesta, José Prada",Rafael Gil,"CIFESA, UPCE",No se encontró información de coproducción,"Comedia, Romance",
Amador,https://www.filmaffinity.com/es/film721337.html,Sí,6.2,355.0,1964.0,"Maurice Ronet, Amparo Soler Leal, Elsa Zabala, Margarita Lozano, María Luisa Ponte",Francisco Regueiro,"Jet Films, Champs Elysées Productions, Alfredo Matas",España-Francia;Jet,"Drama, Asesinos en serie",
Frío sol de invierno,https://www.filmaffinity.com/es/film506665.html,Sí,6.2,1739.0,2004.0,"Marisa Paredes, Unax Ugalde, Javier Pereira, Marta Etura, Andrés Gertrudix, Raquel Pérez, Jorge Carrero, José Manuel Cervino, Iñake Irastorza, María Jesús Valdés",Pablo Malo,Wanda Visión,Visión,"Drama, Intriga, Familia",2004: Premios Goya: Mejor dirección novel. 2 nominaciones
Tierra firme,https://www.filmaffinity.com/es/film470806.html,Sí,6.2,1952.0,2017.0,"Oona Chaplin, Natalia Tena, David Verdaguer, Geraldine Chaplin, Trevor White, Lara Rossi, Philip Arditti, Charlotte Atkinson, Meghan Treadway",Carlos Marqués-Marcet,"Lastor Media, VennerFilm Productions, La Panda",España-Reino,"Comedia, Drama, Comedia dramática, Homosexualidad","2017: Festival de Sevilla: Sección Oficial, 
2017: Premios Feroz: Nominada a Mejor comedia, 
2017: Premios Gaudí: Mejor película en lengua no catalana y Actor (Verdaguer). 11 nom. "
Todo lo que tú quieras,https://www.filmaffinity.com/es/film613573.html,Sí,6.2,3209.0,2010.0,"Juan Diego Botto, Lucía Fernández, José Luis Gómez, Najwa Nimri, Ana Risueño, Pedro Alonso, Ana Wagener, Alberto Jiménez, Paloma Lorena",Achero Mañas,Bellatrix Films S.L,Films,"Drama, Familia",
Tres días con la familia,https://www.filmaffinity.com/es/film391289.html,Sí,6.2,3952.0,2009.0,"Nausicaa Bonnín, Eduard Fernández, Philippine Leroy-Beaulieu, Francesc Orella, Ramón Fontserè, David Verdaguer, Artur Busquets, Amália Sancho, Aida Oset",Mar Coll,Escándalo Films,Films,"Drama, Familia","2009: Premios Goya: Mejor dirección novel. 2 nominaciones, 
2009: Festival de Málaga: Mejor dirección, actor (Fernández) y actriz (Bonnín), 
2009: Premios Forqué: Nominada a Mejor actriz (Nausicaa Bonnín), 
2009: 3 Premios Gaudí: Mejor película, dirección y actriz (Bonnín). 5 nominaciones"
El artista y la modelo,https://www.filmaffinity.com/es/film760589.html,Sí,6.2,4355.0,2012.0,"Jean Rochefort, Aida Folch, Claudia Cardinale, Chus Lampreave, Götz Otto, Christian Sinniger",Fernando Trueba,"Fernando Trueba P.C., RTVE, ICAA, Instituto de Crédito Oficial (ICO)",Trueba,"Drama, Años 40, II Guerra Mundial","2012: Premios Goya: 13 nominaciones, incluyendo Mejor película y director, 
2012: Festival de San Sebastián: Concha de Plata - Mejor director, 
2012: Premios Forqué: Nominada a Mejor película y a Mejor actor (Jean Rochefort)"
Las niñas,https://www.filmaffinity.com/es/film779034.html,Sí,6.2,12228.0,2020.0,"Andrea Fandós, Natalia de Molina, Carlota Gurpegui, Zoe Arnao, Julia Sierra, Francesca Piñón, Álvaro de Paz, Mercè Mariné, Jesusa Andany, Maite Sequeira, Laura Gómez-Lacueva, Leonor Bruna, Mariano Anós, Eva Magaña, Amelia Ríus",Pilar Palomero,"Inicia Films, BTeam Pictures, RTVE, Movistar Plus+, Aragón TV","Films,BTeam","Drama, Infancia, Adolescencia, Años 90, Colegios & Universidad","2020: Premios Goya: Mejor película, guion, dirección novel y fotografía, 
2020: Festival de Málaga: Biznaga de Oro (mejor película), fotografía y Premio Feroz, 
2020: Premios Forqué: Mejor película, 
2020: Premios Feroz: Mejor película, dirección y guion, 
2020: Premios Gaudí: 4 premios incl. mejor película en lengua no catalana y dirección, 
2020: Premios Ariel: Nominada a mejor película iberoamericana"
La última primavera,https://www.filmaffinity.com/es/film189956.html,Sí,6.2,210.0,2020.0,No se encontró información de reparto,Isabel Lamberti,"Ijswater Film & Television, Tourmalet Films",España-Países,"Drama, Familia, Drama social",2020: Festival de San Sebastián: Premio Nuevos directores
Un perro llamado Dolor,https://www.filmaffinity.com/es/film649772.html,Sí,6.2,301.0,2001.0,No se encontró información de reparto,Luis Eduardo Aute,Jorge M. Reverte,M.,"Animación, Drama, Cine experimental",2001: Premios Goya: Nominada a mejor película de animación
El destino se disculpa,https://www.filmaffinity.com/es/film814025.html,Sí,6.2,378.0,1944.0,"Rafael Durán, María Esperanza Navarro, Fernando Fernán Gómez, Milagros Leal, Mary Lamar, Manolo Morán",José Luis Sáenz de Heredia,"Estudios Ballesteros, Cibeles Film, Viñals Distribución","Ballesteros,Cibeles","Comedia, Fantástico, Amistad",
Vivir para siempre,https://www.filmaffinity.com/es/film710550.html,Sí,6.2,670.0,2010.0,"Robbie Kay, Ben Chaplin, Emilia Fox, Greta Scacchi, Phyllida Law, Ella Purnell, Natalia Tena, Alex Etel, Fiona Dolman, Eloise Barnes, Hellena Taylor",Gustavo Ron,"El Capitan Pictures, Formato Producciones S.L, Life & Soul Productions",Capitan,"Drama, Infancia, Enfermedad, Cine familiar",
Los placeres ocultos,https://www.filmaffinity.com/es/film119591.html,Sí,6.2,1046.0,1977.0,"Simón Andreu, Charo López, Tony Fuentes, Beatriz Rossat, Germán Cobos, Antonio Corencia, Ángel Pardo, Antonio Iranzo, Antonio Gamero, Queta Claver, Paco España, Antonio Fernández, Carmen Platero",Eloy de la Iglesia,Alborada P.C,P.C,"Drama, Homosexualidad, Cine quinqui, Celos",
Sin fin,https://www.filmaffinity.com/es/film636447.html,Sí,6.2,1501.0,2018.0,"Javier Rey, María León, Juan Carlos Sánchez, Mari Paz Sayago",César Esteban Alenda,"Producciones Transatlánticas, Solita Films, Elamedia Estudios","Transatlánticas,Solita","Romance, Drama, Fantástico, Drama romántico, Viajes en el tiempo","2018: Premios Goya: Nominada a Mejor dirección novel, 
2018: Festival de Málaga: Mejor actor (Javier Rey), Mejor ópera prima, 
2018: Premios Feroz: Nominada a Mejor actor (Javier Rey)"
Campeonex,https://www.filmaffinity.com/es/film913079.html,Sí,6.2,1813.0,2023.0,"Elisa Hipólito, Sergio Olmo, Brianeitor, Juan Margallo, Jesús Vidal, Gloria Ramos, Fran Fuentes, Jesús Lago, José de Luna, Alberto Nieto Ferrández, Roberto Chinchilla, Stefan López, Sergio Olmos",Javier Fesser,"Morena Films, Películas Pendelton","Films,Películas","Comedia, Drama, Secuela, Discapacidad, Atletismo, Síndrome de Down",
En la ciudad de Sylvia,https://www.filmaffinity.com/es/film511233.html,Sí,6.2,2514.0,2007.0,"Xavier Lafitte, Pilar López de Ayala, Tanja Czichy, Laurence Cordier, Eric Dietrich, Charlotte Dupont.",José Luis Guerín,"Eddie Saeta S.A, Château-Rouge Production",España-Francia;Eddie,"Drama, Romance",2007: Festival de Venecia: Nominada al León de Oro (mejor película)
Los tramposos,https://www.filmaffinity.com/es/film679333.html,Sí,6.2,3130.0,1959.0,"Tony Leblanc, Concha Velasco, Antonio Ozores, Laura Valenzuela, Juan Calvo, Antonio Riquelme, José Luis López Vázquez, Manolo Gómez Bur, Jesús Puente, José María Tasso, Elvira Quintilla, Venancio Muro, José Orjas",Pedro Lazaga,Ágata Films,Films,Comedia,
Todas las mujeres,https://www.filmaffinity.com/es/film422034.html,Sí,6.2,3149.0,2013.0,"Eduard Fernández, Michelle Jenner, Nathalie Poza, Petra Martínez, María Morales, Marta Larralde, Lucía Quintana",Mariano Barroso,"Kasbah Producciones, TNT España","Producciones,TNT","Drama, Comedia, Comedia dramática","2013: Premios Goya: Mejor guión adaptado. 4 nominaciones, 
2013: Festival de Málaga: Sección oficial de largometrajes (fuera de concurso), 
2013: Premios Feroz: 3 nom., incluyendo mejor actor (Eduard Fernández), 
2013: Premios Forqué: Mejor actor (Eduard Fernández), 
2013: Premios Gaudí: Nominada a Mejor actor (Eduard Fernández), 
"
La vida que te espera,https://www.filmaffinity.com/es/film812560.html,Sí,6.2,4582.0,2004.0,"Juan Diego, Luis Tosar, Marta Etura, Clara Lago, Celso Bugallo, Víctor Clavijo, Xosé Manuel Olveira, Alfonso Agra, Xosé Luis Bernal 'Farruco', Rei Chao",Manuel Gutiérrez Aragón,"Tornasol Films, Continental Producciones, Televisión de Galicia (TVG)","Films,Continental","Drama, Vida rural, Drama social, Familia","2004: Festival de Berlín: Sección oficial de largometrajes, 
2005: Premios del Cine Europeo: Nominada Premio del público mejor actor (Tosar)"
El truco del manco,https://www.filmaffinity.com/es/film273498.html,Sí,6.2,7992.0,2008.0,"Juan Manuel Montilla 'El Langui', Ovono Candela, Javier Iglesias Bustamante, Elio Sagües, Mala Rodríguez",Santiago A. Zannou,Media Films,Films,"Drama, Hip Hop, Drogas, Discapacidad, Drama social, Música","2008: 3 Premios Goya: Mejor director novel, actor revelación (J.M. Montilla) y canción"
El espinazo del diablo,https://www.filmaffinity.com/es/film587044.html,Sí,6.2,22553.0,2001.0,"Marisa Paredes, Eduardo Noriega, Federico Luppi, Fernando Tielve, Íñigo Garcés, Irene Visedo, Francisco Maestre, José Manuel Lorenzo, Junio Valverde",Guillermo del Toro,,España-México;,"Terror, Thriller, Posguerra española, Sobrenatural, Casas encantadas, Fantasmas, Internados",2001: Premios Goya: Nominada a mejores efectos especiales y vestuario
Salto a la gloria,https://www.filmaffinity.com/es/film100466.html,Sí,6.2,112.0,1959.0,"Adolfo Marsillach, María Asunción Sancho, Mario Morales, Isabel de Pomés, Rafael Bardem, Julia Caba Alba, Matilde Muñoz Sampedro, María del Valle, Carlos Mendy, Julio Sanjuán, Miguel Ángel Gil, María Jesús Lara, Manuel Peiró",León Klimovsky,Aspa Producciones Cinematográficas S.A,Producciones,"Drama, Biográfico",1959: Festival de San Sebastián: Mejor actor (Adolfo Marsillach)
Jacinto,https://www.filmaffinity.com/es/film795270.html,Sí,6.2,265.0,2021.0,"Pedro Brandariz, Anxela Baltar, Miro Magariños, Pilar Miguélez, Juanma Buiturón, Corinna Rautenberg",Javi Camino,"Vizuals Lab, One Eyed Films",Lab.Distribuidora:One,Terror,
Secaderos,https://www.filmaffinity.com/es/film973701.html,Sí,6.2,760.0,2022.0,"Vera Centenera Carnero, Ada Mar, Tamara Arias, Cristina Eugenia Segura Molina, José Sáez Conejero",Rocío Mesa,"Amplitud, La Claqueta PC, La Cruda Realidad, Secaderos La Película A.I.E, Un Capricho de Producciones",Claqueta,"Drama, Vida rural, Realismo mágico",
El rey tuerto,https://www.filmaffinity.com/es/film745172.html,Sí,6.2,3552.0,2016.0,"Alain Hernández, Miki Esparbé, Betsy Túrnez, Ruth Llopis, Xesc Cabot",Marc Crehuet,"Moiré Films, Lastor Media, El Terrat, Televisión de Galicia (TVG), ICIC","Films,Lastor","Drama, Comedia, Comedia negra, Crisis económica 2008, Política, Teatro","2016: Premios Goya: Nominada a Mejor director novel, 
2016: Festival de Málaga: Sección oficial largometrajes a concurso, 
2016: Premios Feroz: 2 nominaciones, incluyendo Mejor comedia, 
2016: Premios Gaudí: 8 nominaciones, incluyendo Mejor película, dirección y guión, 
, 
"
Ópera prima,https://www.filmaffinity.com/es/film454983.html,Sí,6.2,3884.0,1980.0,"Óscar Ladoire, Paula Molina, Antonio Resines, Kiti Mánver, Marisa Paredes, El Gran Wyoming, Luis González Regueral, Alejandro Serna, David Thomson, Tony Valento",Fernando Trueba,"Salamandra P.C, Les Films Molière",España-Francia;Salamandra,"Comedia, Romance",
Siete mesas de billar francés,https://www.filmaffinity.com/es/film413809.html,Sí,6.2,6617.0,2007.0,"Maribel Verdú, Blanca Portillo, Amparo Baró, Enrique Villén, Ramón Barea, Jesús Castejón, Víctor Valdivia, Lorena Vindel, Raúl Arévalo, José Luis García Pérez, Natalia Mateo",Gracia Querejeta,"Elías Querejeta, Ensueño Films, Enrique Cerezo P.C.","Querejeta,Ensueño","Drama, Billar","2007: 2 Premios Goya: mejor actriz principal (Verdú) y mejor actriz de reparto (Baró), 
2007: Festival de San Sebastián: Mejor actriz (Portillo) y Premio del Jurado: mejor guión, 
2007: Premios Forqué: Nominada a Mejor película, 
"
Mortadelo y Filemón contra Jimmy el Cachondo,https://www.filmaffinity.com/es/film740927.html,Sí,6.2,11605.0,2014.0,"Karra Elejalde, Janfri Topera, Gabriel Chamé, Ramón Langa, Víctor Monigote, José Alias, Mariano Venancio, Enrique Villén, Emilio Gavira, Berta Ojea, Athenea Mata, Chani Martín",Javier Fesser,"Películas Pendelton, Ilion Animation, RTVE, Canal+ España, Warner Bros. España","Pendelton,Ilion","Animación, Infantil, Comedia, Cómic, 3-D","2014: 2 Premios Goya: Mejor guión adaptado, mejor película de animación. 6 nom., 
2014: Premios Feroz: 2 nom., Mejor comedia y mejor música, 
2015: Festival de Annecy: Sección oficial largometrajes (fuera de concurso), 
2015: Premios Platino: Nominada a mejor película animada, 
2014: Premios Gaudí: Mejor película de animación. 2 nominaciones, 
2014: Premios Forqué: Mejor largometraje documental o de animación"
Transeúntes,https://www.filmaffinity.com/es/film888843.html,Sí,6.2,246.0,2015.0,"María Galiana, Sergi López, Santiago Ramos, Roger Coma, Duna Jové, Jordi Sánchez, Pep Munné, Joaquín Hinojosa, Luis Marco, Iñaki Muñoz, Mònica Glaenzel, Carles Martí, Joan Massotkleiner",Luis Aller,"El Dedo en el Ojo, Grup Cinema-Art",Dedo,"Drama, Historias cruzadas",2015: BAFICI: Selección oficial largometrajes a concurso
"Madrid, 1987",https://www.filmaffinity.com/es/film588639.html,Sí,6.2,3462.0,2011.0,"José Sacristán, María Valverde, Ramón Fontserè, Eduardo Antuña, Francisco Risueño, Miguel Castrejón, Bárbara de Lemus, Gloria Rodríguez, Ricardo Valverde, Teresa Sánchez, Sigfrid Monleón, Isabelle Stoffel, Soledad Osorio, María Luisa Osorio",David Trueba,Buenavida producciones,producciones,"Drama, Años 80","2012: Festival de Sundance: Sección oficial competitiva largometrajes internacionales, 
2012: Premios Forqué: Mejor actor (José Sacristán)"
Salto al vacío,https://www.filmaffinity.com/es/film240773.html,Sí,6.2,3975.0,1995.0,"Najwa Nimri, Roberto Chalu, Alfredo Villa, Ion Gabella, Karra Elejalde, Kandido Uranga, Saturnino García, Mariví Bilbao, Jorge Santos, Alfonso Torregrosa, Esther Velasco, Txema Blasco, Paco Sagarzazu",Daniel Calparsoro,"Yumping Films Productions, Canal+ España, Filmanía S.L, Fernando Colomo P.C, RTVE, Siurell Producciones Cinematográficas",Films,Drama,
Duelo en la cañada,https://www.filmaffinity.com/es/film622881.html,Sí,6.2,151.0,1959.0,"Leo Anchóriz, Manuel Arbó, Javier Armet, Rafael Bardem, Mara Cruz, María Esquivel, Pastora Imperio, José María Lado, Cándida Losada, Luisa Sala",Manuel Mur Oti,Planeta Films,Films,"Drama, Siglo XIX",
Don Lucio y el hermano Pío,https://www.filmaffinity.com/es/film366908.html,Sí,6.2,252.0,1960.0,"Tony Leblanc, José Isbert, Montserrat Salvador, Tony Soler, José Calvo, José Morales, Pedro Porcel, Ana María Custodio, Gracita Morales, Addy Ventura, Lidia San Clemente, Manuel Arbó, Alfredo Mayo",José Antonio Nieves Conde,Arturo González P.C,González,"Comedia, Robos & Atracos",
Tierra de todos,https://www.filmaffinity.com/es/film545583.html,Sí,6.2,264.0,1962.0,"Manuel Gallardo, Fernando Cebrián, Montserrat Julió, Amparo Baró, Elena María Tejeiro, Marcos Martí, Rafael Moya, Lluís Torner, Víctor Israel",Antonio Isasi-Isasmendi,"Isasi PC, Suevia Films","PC,Suevia","Drama, Bélico, Guerra Civil Española",
Fogueo,https://www.filmaffinity.com/es/film411857.html,Sí,6.2,725.0,2017.0,"Dante Beli, Carlos Bernardino, Álvaro Pérez, Pablo Nicasso, Juan Amodeo, Aaron Gómez, Sofía Privitera, Esperanza Guardado, Patricia Toro, Hilario Abad, Manuel Noguera, Montse Torrent, Bruno Martín, Gracia López, David Sainz",David Sainz,Diffferent Entertainment,Entertainment,"Comedia, Cine dentro del cine",
¡Arriba Hazaña!,https://www.filmaffinity.com/es/film863804.html,Sí,6.2,885.0,1978.0,"Fernando Fernán Gómez, Héctor Alterio, José Sacristán, José Luis Pérez, Enrique San Francisco, Gabriel Llopart, José Cerro, Ramón Reparaz, Luis Ciges, José Franco, Ángel Álvarez, Manuel Guitián, Antonio Orengo, Iñaki Miramón, Emilio Siegrist",José María Gutiérrez Santos,Sabre Films,Films,"Drama, Colegios & Universidad, Religión",
Fuerte Apache,https://www.filmaffinity.com/es/film673073.html,Sí,6.2,1276.0,2006.0,"Juan Diego, Lolita, Pep Tosar, Jordi Rico, Marta Marco, Pablo Derqui, Hamza El Hilali, Eric Álvarez, Yorel Campos, José Tejera, David López, Jordi Rovira, Soufiane Ouaarab, Abdelatif Hwidar",Mateu Adrover,"Mediapro, Alta Producción",Producción,"Drama, Adolescencia",
La primera noche de mi vida,https://www.filmaffinity.com/es/film694170.html,Sí,6.2,1575.0,1998.0,"Emilio Gutiérrez Caba, Adriana Ozores, Mariola Fuentes, Íñigo Garcés, Carlos Fuentes, Leonor Watling, Juanjo Martínez, Ana Lizarán, Manuel Zarzo, María José Alfonso, Mario Arias, Geli Albadalejo, Elvira Lindo, Antonia San Juan",Miguel Albaladejo,Alphaville S.A,S.A,"Comedia, Comedia dramática, Nochevieja / Año nuevo","1998: Premios Goya: Nominada a mejor director novel, 
1998: Festival de Málaga: Mejor película, Actor (Gutiérrez Caba), Premio del Público, 
1998: Festival de Mar de Plata: Mención especial (película Iberoamericana) y FIPRESCI"
Maktub,https://www.filmaffinity.com/es/film319725.html,Sí,6.2,3803.0,2011.0,"Diego Peretti, Aitana Sánchez-Gijón, Goya Toledo, Andoni Hernández, Rosa María Sardà, Amparo Baró, Mariví Bilbao, Enrique Villén, Jorge Garcia, Laura Esquivel, Aurora Sánchez",Paco Arango,"Sonrisas que Hacen Magia Producciones, Antena 3 Films",que,"Comedia, Drama, Cine familiar, Navidad, Enfermedad",2011: Premios Goya: 3 nominaciones
Inconscientes,https://www.filmaffinity.com/es/film815617.html,Sí,6.2,3889.0,2004.0,"Leonor Watling, Luis Tosar, Mercedes Sampietro, Juanjo Puigcorbé, Nuria Prims, Àlex Brendemühl, Ana Rayo, Cristina Solano, Ferran Rañé, Pep Molina, Xus Estruch, Horst Krause, Walter Kreye, Marieta Orozco",Joaquín Oristrell,"Tornasol Films, EMC Asset Management, Madragoa Filmes",España-Alemania-Portugal-Italia;Tornasol,"Comedia, Años 1910-1919, Familia","2004: Premios Goya: 5 nominaciones incluyendo Mejor guión original, 
2005: Festival de Mar del Plata: Selección oficial largometrajes a concurso, 2005: Festival de Sundance. 1 nominación"
Voy a pasármelo bien,https://www.filmaffinity.com/es/film600786.html,Sí,6.2,6823.0,2022.0,"Raúl Arévalo, Karla Souza, Izan Fernández, Renata Hermida Richards, Dani Rovira, Raúl Jiménez, Jorge Usón, Rodrigo Gibaja, Rodrigo Diaz, Michel Herráiz, Roberto Álamo, Miguel Rellán, Yaël Belicha",David Serrano,"El Estudio, Les Parapluies Rochefort, Paraíso Torres, RTVE",España-México;El,"Comedia, Musical, Romance, Amistad, Adolescencia, Años 80, Colegios & Universidad",2022: Premios Feroz: Nominada a Mejor comedia
